Company,Product,url,Home Loan Type,Rate,CodeID,Comparison Rate,Fixed Months,Revert Rate,Introductory Rate,Loan Type,Security Type,Availability,Repayment Options,Repayment Frequency,Interest Rate Notes,Min Loan Term,Max Loan Term,Min Loan Amount,Max Loan Amount,Extra Repayments,Loan is Transferable (Portable),Transfer Fee,Mortgage Offset Available,Mortgage Offset 100%,Mortgage Offset Rate,Redraw Available,Min Redraw Amount,Max Redraw Amount,Redraw Fee,Redraw Notice Period,Redraw Method,Redraw Notes & Comments,Application Fee,Legal Fee,Valuation Fee,Settlement Fee,Service Fee,Exit Fee,Early Termination Fee
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-22126,FIXED,6.97%,22126,6.85%,9 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-22126,FIXED,6.97%,22126,6.92%,10 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22083,FIXED,4.09%,22083,4.74%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22083,FIXED,3.89%,22083,4.72%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22083,FIXED,3.99%,22083,4.70%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22083,FIXED,4.29%,22083,4.77%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22083,FIXED,4.29%,22083,4.76%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22085,FIXED,4.09%,22085,4.70%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$20,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22085,FIXED,3.89%,22085,4.64%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$20,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22085,FIXED,3.99%,22085,4.63%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$20,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22085,FIXED,4.29%,22085,4.71%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$20,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22085,FIXED,4.29%,22085,4.71%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$20,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22081,FIXED,4.09%,22081,4.97%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,0,30,"$150,000.00","$249,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22081,FIXED,3.89%,22081,4.88%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,0,30,"$150,000.00","$249,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22081,FIXED,3.99%,22081,4.85%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,0,30,"$150,000.00","$249,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22081,FIXED,4.29%,22081,4.90%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,0,30,"$150,000.00","$249,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-22081,FIXED,4.29%,22081,4.87%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,0,30,"$150,000.00","$249,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-46553,FIXED,4.49%,46553,5.30%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$500,000.00","$749,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-46553,FIXED,4.34%,46553,5.23%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$500,000.00","$749,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-46553,FIXED,4.45%,46553,5.21%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$500,000.00","$749,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-46553,FIXED,4.94%,46553,5.34%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$500,000.00","$749,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-46553,FIXED,5.04%,46553,5.38%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$500,000.00","$749,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-45725,FIXED,4.49%,45725,5.52%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,0,30,"$150,000.00","$249,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-45725,FIXED,4.34%,45725,5.43%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,0,30,"$150,000.00","$249,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-45725,FIXED,4.45%,45725,5.38%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,0,30,"$150,000.00","$249,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-45725,FIXED,4.94%,45725,5.49%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,0,30,"$150,000.00","$249,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-45725,FIXED,5.04%,45725,5.52%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,0,30,"$150,000.00","$249,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-22084,FIXED,4.49%,22084,5.26%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$20,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-22084,FIXED,4.34%,22084,5.19%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$20,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-22084,FIXED,4.45%,22084,5.17%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$20,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-22084,FIXED,4.94%,22084,5.31%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$20,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-22084,FIXED,5.04%,22084,5.35%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$750,000.00","$20,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-22082,FIXED,4.49%,22082,5.35%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-22082,FIXED,4.34%,22082,5.27%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-22082,FIXED,4.45%,22082,5.24%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-22082,FIXED,4.94%,22082,5.37%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Options Home Loan (Premier Advantage Package) Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-22082,FIXED,5.04%,22082,5.40%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$250,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Equity Access,https://www.infochoice.com.au/home-loans/westpac/equity-access-1982,VARIABLE,6.42,1982,,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers Investors,Interest Only,Weekly Fortnightly Monthly,,0,0,"$25,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$600.00,$0,$0,$0,$10.00,$350.00,
Westpac - Fixed Options Home Loan,Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-1937,FIXED,4.29%,1937,5.28%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Options Home Loan,Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-1937,FIXED,4.09%,1937,5.16%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Options Home Loan,Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-1937,FIXED,4.19%,1937,5.09%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Options Home Loan,Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-1937,FIXED,4.49%,1937,5.12%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Options Home Loan,Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-principal--interest-1937,FIXED,4.49%,1937,5.06%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Options Home Loan,Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-45734,FIXED,4.69%,45734,5.85%,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Options Home Loan,Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-45734,FIXED,4.54%,45734,5.72%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Options Home Loan,Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-45734,FIXED,4.65%,45734,5.64%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Options Home Loan,Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-45734,FIXED,5.14%,45734,5.72%,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Options Home Loan,Interest Only,https://www.infochoice.com.au/home-loans/westpac/fixed-options-home-loan-interest-only-45734,FIXED,5.24%,45734,5.71%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Rate Investment Property Loan,Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-1979,FIXED,4.69%,1979,5.82%,1 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Rate Investment Property Loan,Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-1979,FIXED,4.39%,1979,5.66%,2 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Rate Investment Property Loan,Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-1979,FIXED,4.49%,1979,5.59%,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac - Fixed Rate Investment Property Loan,Principal & Interest,https://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-1979,FIXED,4.99%,1979,5.64%,4 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$15,000.00","$10,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,,$600.00,$0,$0,$0,$8.00,$350.00,
